uid,namedLocation,plotID,collectDate,identifiedDate,sampleID,subsampleID,scientificName,acceptedTaxonID,taxonRank,family,subfamily,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,identificationQualifier,identificationReferences,identificationProtocolVersion,scientificNameAuthorship,sexOrAge,individualCount,sampleCondition,archiveMedium,archiveFacilityID,deprecatedVialID,identifiedBy,laboratoryName,remarks
8b58ce4f-259a-4838-b422-6a41190065f3,SCBI_007.tickPlot.tck,SCBI_007,2015-05-04T13:02Z,2016-09-13T16:00Z,SCBI_007.20150504,SCBI_007.20150504.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT00865214,,L. Beati,Georgia Southern University,
d58353aa-60ea-442b-8a73-a27132dd458f,SCBI_002.tickPlot.tck,SCBI_002,2015-05-04T14:25Z,2016-09-20T16:00Z,SCBI_002.20150504,SCBI_002.20150504.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,90% ethanol,USNMENT00865323,,L. Beati,Georgia Southern University,
60d57a71-9a80-49cd-9c8a-10b903390831,SCBI_002.tickPlot.tck,SCBI_002,2015-05-04T14:25Z,2016-09-20T16:00Z,SCBI_002.20150504,SCBI_002.20150504.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT00865323,,L. Beati,Georgia Southern University,
011a6e96-7fe8-47f5-98c5-1975b33b1c94,SCBI_006.tickPlot.tck,SCBI_006,2015-05-04T15:28Z,2016-09-12T16:00Z,SCBI_006.20150504,SCBI_006.20150504.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT00865173,,L. Beati,Georgia Southern University,
53e0d21b-f6c0-4459-9c1b-95ae81d60ecc,SCBI_006.tickPlot.tck,SCBI_006,2015-05-04T15:28Z,2016-09-12T16:00Z,SCBI_006.20150504,SCBI_006.20150504.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,4,OK,90% ethanol,USNMENT00865173,,L. Beati,Georgia Southern University,
b81775dd-bf5d-4985-a099-18c92c5ab298,SCBI_013.tickPlot.tck,SCBI_013,2015-05-04T16:17Z,2016-09-16T16:00Z,SCBI_013.20150504,SCBI_013.20150504.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,90% ethanol,USNMENT00865244,,L. Beati,Georgia Southern University,
28b50aa1-6183-4e5b-a180-2a9d56ef3b7d,SCBI_013.tickPlot.tck,SCBI_013,2015-05-04T16:17Z,2016-09-16T16:00Z,SCBI_013.20150504,SCBI_013.20150504.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT00865243,,L. Beati,Georgia Southern University,
513f4a25-0b6b-4ae4-a285-d7d407968e3a,SCBI_039.tickPlot.tck,SCBI_039,2015-05-04T17:28Z,2016-09-13T16:00Z,SCBI_039.20150504,SCBI_039.20150504.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,2,OK,90% ethanol,USNMENT00865222,,L. Beati,Georgia Southern University,
6927fa74-9280-450f-9e42-b379789d13ad,SCBI_039.tickPlot.tck,SCBI_039,2015-05-04T17:28Z,2016-09-12T16:00Z,SCBI_039.20150504,SCBI_039.20150504.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,4,OK,90% ethanol,USNMENT00865121,,L. Beati,Georgia Southern University,
9f54fe0a-2455-4a94-8be9-7a07cce006ad,SCBI_039.tickPlot.tck,SCBI_039,2015-05-04T17:28Z,2016-09-12T16:00Z,SCBI_039.20150504,SCBI_039.20150504.DERVAR.M,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Male,1,OK,90% ethanol,USNMENT00865121,,L. Beati,Georgia Southern University,
993e5de6-5a9b-48f4-8bd1-a5f9179c47dd,SCBI_006.tickPlot.tck,SCBI_006,2015-05-26T13:05Z,2016-09-13T16:00Z,SCBI_006.20150526,SCBI_006.20150526.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,90% ethanol,USNMENT00865230,,L. Beati,Georgia Southern University,
15c8db08-9e47-46b7-8bdb-4a9964716a9d,SCBI_002.tickPlot.tck,SCBI_002,2015-05-26T14:11Z,2016-09-13T16:00Z,SCBI_002.20150526,SCBI_002.20150526.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT00865231,,L. Beati,Georgia Southern University,
05dc472c-b414-4c98-b150-2fcf18c9cef5,SCBI_002.tickPlot.tck,SCBI_002,2015-05-26T14:11Z,2016-09-13T16:00Z,SCBI_002.20150526,SCBI_002.20150526.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT00865232,,L. Beati,Georgia Southern University,
00dacbc3-17e5-4b7b-884a-1375a09b376f,SCBI_002.tickPlot.tck,SCBI_002,2015-05-26T14:11Z,2016-09-13T16:00Z,SCBI_002.20150526,SCBI_002.20150526.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,90% ethanol,USNMENT00865231,,L. Beati,Georgia Southern University,
45dcca5d-129f-41d5-8212-d03d351c5379,SCBI_013.tickPlot.tck,SCBI_013,2015-05-26T17:50Z,2016-09-16T16:00Z,SCBI_013.20150526,SCBI_013.20150526.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT00865241,,L. Beati,Georgia Southern University,
7a844278-17b5-441b-844e-7b637bb8ad92,SCBI_013.tickPlot.tck,SCBI_013,2015-05-26T17:50Z,2016-09-16T16:00Z,SCBI_013.20150526,SCBI_013.20150526.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,16,OK,90% ethanol,USNMENT00865240,,L. Beati,Georgia Southern University,
2b0dfeb5-f25e-4c3c-9cf1-de7c84e6d5aa,SCBI_013.tickPlot.tck,SCBI_013,2015-05-26T17:50Z,2016-09-16T16:00Z,SCBI_013.20150526,SCBI_013.20150526.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT00865240,,L. Beati,Georgia Southern University,
efd78fa3-1a1b-4d7a-9e5e-90891538ccd5,SCBI_013.tickPlot.tck,SCBI_013,2015-05-26T17:50Z,2016-09-16T16:00Z,SCBI_013.20150526,SCBI_013.20150526.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,2,OK,90% ethanol,USNMENT00865240,,L. Beati,Georgia Southern University,
b82f9239-d16f-4291-864f-fb456e7e50a7,SCBI_005.tickPlot.tck,SCBI_005,2015-05-26T19:27Z,2016-09-13T16:00Z,SCBI_005.20150526,SCBI_005.20150526.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,90% ethanol,USNMENT00865235,,L. Beati,Georgia Southern University,
34ef6cba-333d-4847-bd1b-3c2804f5438e,SCBI_005.tickPlot.tck,SCBI_005,2015-05-26T19:27Z,2016-09-13T16:00Z,SCBI_005.20150526,SCBI_005.20150526.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,13,OK,90% ethanol,USNMENT00865236,,L. Beati,Georgia Southern University,
f47c9477-7bfa-4925-a268-deb789e2aa58,SCBI_005.tickPlot.tck,SCBI_005,2015-05-26T19:27Z,2016-09-13T16:00Z,SCBI_005.20150526,SCBI_005.20150526.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,35,OK,90% ethanol,USNMENT00865235,,L. Beati,Georgia Southern University,
2fc44dce-80b8-4113-9d73-dd80cbaae3bd,SCBI_007.tickPlot.tck,SCBI_007,2015-05-27T14:51Z,2016-09-16T16:00Z,SCBI_007.20150527,SCBI_007.20150527.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,10,OK,90% ethanol,USNMENT00865242,,L. Beati,Georgia Southern University,
89a2acdf-0f66-4f00-8610-29003af1685e,SCBI_007.tickPlot.tck,SCBI_007,2015-05-27T14:51Z,2016-09-16T16:00Z,SCBI_007.20150527,SCBI_007.20150527.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,1,OK,90% ethanol,USNMENT00865242,,L. Beati,Georgia Southern University,
db06e2c2-83f7-4239-a0e4-9397982be45b,KONZ_001.tickPlot.tck,KONZ_001,2016-06-16T15:55Z,2017-06-27T16:00Z,KONZ_001.20160616,KONZ_001.20160616.DERVAR.F,Dermacentor variabilis,DERVAR,species,Ixodidae,,,,Dermacentor,,variabilis,,,"Yunker, C. E., Keirans, J. E., Clifford, C. M., and E. R. Easton. 1986. Dermacentor ticks (Acari: Ixodoidea: Ixodidae) of the New World: a scanning electron microscope atlas. Proceedings of the Entomological Society of Washington, 88(4):609-627.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Female,1,OK,RNA stabilization buffer,USNMENT00984865,KONZ_001.20160616.01.DERVAR.F,Lorenza Beati,Georgia Southern University,
c11fd2fc-af45-409c-a80a-5efe2e386d5e,KONZ_001.tickPlot.tck,KONZ_001,2016-06-16T15:55Z,2017-06-27T16:00Z,KONZ_001.20160616,KONZ_001.20160616.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,RNA stabilization buffer,USNMENT00984866,KONZ_001.20160616.01.AMBAME.N,Lorenza Beati,Georgia Southern University,
e458e34f-466f-4a07-ab08-a063a70be8cf,KONZ_025.tickPlot.tck,KONZ_025,2016-06-16T17:00Z,2017-06-27T16:00Z,KONZ_025.20160616,KONZ_025.20160616.AMBAME.F,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Female,1,OK,RNA stabilization buffer,USNMENT00984869,KONZ_025.20160616.01.AMBAME.F,Lorenza Beati,Georgia Southern University,
87767961-89d4-4a47-aad3-83bde96b0e43,KONZ_025.tickPlot.tck,KONZ_025,2016-06-16T17:00Z,2017-06-27T16:00Z,KONZ_025.20160616,KONZ_025.20160616.AMBAME.M,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Male,3,OK,RNA stabilization buffer,USNMENT00984868,KONZ_025.20160616.01.AMBAME.M,Lorenza Beati,Georgia Southern University,
205b37c6-d066-45ef-8920-031c7aa803df,KONZ_025.tickPlot.tck,KONZ_025,2016-06-16T17:00Z,2017-06-27T16:00Z,KONZ_025.20160616,KONZ_025.20160616.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,32,OK,RNA stabilization buffer,USNMENT00984870,KONZ_025.20160616.01.AMBAME.N,Lorenza Beati,Georgia Southern University,
92fc4ffe-5de5-47ff-9251-46f823226d30,KONZ_009.tickPlot.tck,KONZ_009,2016-06-16T18:07Z,2017-06-27T16:00Z,KONZ_009.20160616,KONZ_009.20160616.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,RNA stabilization buffer,USNMENT00984871,KONZ_009.20160616.01.AMBAME.N,Lorenza Beati,Georgia Southern University,
49f0ea80-02d1-4f40-aebb-c84f15d2ed64,KONZ_002.tickPlot.tck,KONZ_002,2016-06-16T19:34Z,2017-06-27T16:00Z,KONZ_002.20160616,KONZ_002.20160616.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,5,OK,RNA stabilization buffer,USNMENT00984867,KONZ_002.20160616.01.AMBAME.N,Lorenza Beati,Georgia Southern University,
731cc3bb-13ae-4635-8cdd-46c92dcbdb9b,SERC_006.tickPlot.tck,SERC_006,2017-08-09T16:33Z,2017-10-13T16:00Z,SERC_006.20170809,SERC_006.20170809.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358773,SERC_006.20170809.L,Guy Hobbs,Georgia Southern University,
1746f05a-c14b-43c3-95bc-e9bc734fce49,SERC_006.tickPlot.tck,SERC_006,2017-08-09T16:33Z,2018-01-13T17:00Z,SERC_006.20170809,SERC_006.20170809.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,2,OK,90% ethanol,USNMENT01358774,SERC_006.20170809.IXOSCA.N,Lorenza Beati,Georgia Southern University,
6c13715b-a2a9-4c45-904b-416797cb7c45,SERC_006.tickPlot.tck,SERC_006,2017-08-09T16:33Z,2018-01-13T17:00Z,SERC_006.20170809,SERC_006.20170809.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,1,OK,90% ethanol,USNMENT01358775,SERC_006.20170809.AMBAME.N,Lorenza Beati,Georgia Southern University,
648c598f-251a-43ae-89b0-7456b418f6ea,SERC_002.tickPlot.tck,SERC_002,2017-08-09T17:57Z,2017-10-13T16:00Z,SERC_002.20170809,SERC_002.20170809.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358770,SERC_002.20170809.L,Guy Hobbs,Georgia Southern University,
e9bb150d-297f-431a-ac15-612d25cb3c77,SERC_002.tickPlot.tck,SERC_002,2017-08-09T17:57Z,2018-01-13T17:00Z,SERC_002.20170809,SERC_002.20170809.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,7,OK,90% ethanol,USNMENT01358771,SERC_002.20170809.AMBAME.N,Lorenza Beati,Georgia Southern University,
e74dcb68-8d32-4872-9916-63b0669fab92,SERC_002.tickPlot.tck,SERC_002,2017-08-09T17:57Z,2018-01-13T17:00Z,SERC_002.20170809,SERC_002.20170809.IXOSCA.N,Ixodes scapularis,IXOSCA,species,Ixodidae,,,,Ixodes,,scapularis,,,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.",GSU_tickIdentification_SOP_2016-11-01.pdf,Say,Nymph,1,OK,90% ethanol,USNMENT01358772,SERC_002.20170809.IXOSCA.N,Lorenza Beati,Georgia Southern University,
524546ce-f3f0-4015-8aa6-b3f2266acf56,SERC_005.tickPlot.tck,SERC_005,2017-08-09T19:47Z,2017-10-13T16:00Z,SERC_005.20170809,SERC_005.20170809.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358768,SERC_005.20170809.L,Guy Hobbs,Georgia Southern University,
bf8d395b-e10e-474f-ba17-e51718d9c301,SERC_005.tickPlot.tck,SERC_005,2017-08-09T19:47Z,2018-01-13T17:00Z,SERC_005.20170809,SERC_005.20170809.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,90% ethanol,USNMENT01358769,SERC_005.20170809.AMBAME.N,Lorenza Beati,Georgia Southern University,
f7f8a12a-e6e9-4f06-963d-3a75dd41d406,SERC_001.tickPlot.tck,SERC_001,2017-08-09T21:10Z,2017-10-13T16:00Z,SERC_001.20170809,SERC_001.20170809.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358767,SERC_001.20170809.L,Guy Hobbs,Georgia Southern University,
a8b2a3e5-c2f4-4573-982c-54f4796627d6,SERC_012.tickPlot.tck,SERC_012,2017-08-10T00:14Z,2017-10-13T16:00Z,SERC_012.20170809,SERC_012.20170809.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,90% ethanol,USNMENT01358765,SERC_012.20170809.L,Guy Hobbs,Georgia Southern University,
024c989d-4d2f-4f0f-a067-18c870ca424f,SERC_012.tickPlot.tck,SERC_012,2017-08-10T00:14Z,2018-01-13T17:00Z,SERC_012.20170809,SERC_012.20170809.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,3,OK,90% ethanol,USNMENT01358766,SERC_012.20170809.AMBAME.N,Lorenza Beati,Georgia Southern University,
46ca723f-ba75-411a-833d-4e3103dca6b3,ORNL_009.tickPlot.tck,ORNL_009,2016-08-04T13:24Z,2017-06-23T16:00Z,ORNL_009.20160804,ORNL_009.20160804.AMBAME.N,Amblyomma americanum,AMBAME,species,Ixodidae,,,,Amblyomma,,americanum,,,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.",GSU_tickIdentification_SOP_2016-11-01.pdf,Linnaeus,Nymph,6,OK,RNA stabilization buffer,USNMENT00984476,ORNL_009.20160804.AMBAME.N,Lorenza Beati,Georgia Southern University,
1063586e-c052-446b-9ecc-2bd91465fd7a,ORNL_009.tickPlot.tck,ORNL_009,2016-08-04T13:24Z,2017-04-28T16:00Z,ORNL_009.20160804,ORNL_009.20160804.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,RNA stabilization buffer,USNMENT00984478,ORNL_009.20160804.L,Arianna Gibbs,Georgia Southern University,
f47e2120-e3d8-48c3-ab5b-23d3e9eb1c7c,ORNL_040.tickPlot.tck,ORNL_040,2016-08-04T13:37Z,2017-05-01T16:00Z,ORNL_040.20160804,ORNL_040.20160804.IXOSP.L,Ixodidae sp.,IXOSP,family,Ixodidae,,,,,,sp.,,,,GSU_tickIdentification_SOP_2016-11-01.pdf,,Larva,1,OK,RNA stabilization buffer,USNMENT00984497,ORNL_040.20160804.L,Arianna Gibbs,Georgia Southern University,
